x,y,frame,year,month,day,hour,radius,max_vort,mean_vort,mean_vort_850,mean_vort_700,mean_vort_500,max_trunc_vort,track_id,mean_u200,mean_u850,mean_skt,mean_land_frac,mcz_tcwv,vortex_depth,over_land,dvo850_dt,acc_land_time,total_land_time,qshear_850,ushear_850,mean_cape,mcz_cape,mean_dthetae_dp_900_750,mean_dthetae_dp_750_500,mean_land_skt,mean_sst,mean_swvl1_grad,mean_swvl2_grad,mean_swvl1,mean_swvl2,olr_90,olr_75,olr_50,qshear_850_background,ushear_850_background,mean_q_850,orography_height,peak_vorticity,reached_peak,mean_prcp_400,mean_prcp_800,max_prcp_400,max_prcp_800,mean_vimfd_400,mean_v200,mean_v500,mean_v850,mean_u500,zonal_speed,merid_speed,mean_prcp_imerg
86,22.5,172285,1998,8,27,12,3,7.728009224,2.476050138,2.59616518,2.355935335,1.615243673,1.385705233,257404,-16.72480392,5.178306103,299.8306274,0.87,58.52626419,0.564594669,1,0.10727495,24,144,0.003966711,-6.1669154,664.6030244,781.4440715,0.048848606,0.004842359,299.48047,302.36063,1.43E-07,1.36E-07,0.34841105,0.3480398,-270.4130672,-241.2889708,-223.4259429,0.004061443,-6.6425786,0.014733249,249.8412697,2.324234724,0,0.247879207,0.244575424,2.478273376,3.936428165,-10.58820033,5.746795654,1.331066132,3.432714939,-0.890671492,4.272942838,16.1875,
86.75,23.5,172291,1998,8,27,18,3,6.800824165,2.658178329,2.788973331,2.527383089,1.490927577,1.455456376,257404,-16.10598564,5.490519524,297.8218994,0.9,59.67367554,0.484438778,1,0.009220362,30,144,0.004077041,-4.389834,623.4319725,574.441281,0.02842755,0.005835697,296.4812,302.2558,1.40E-07,1.38E-07,0.35077068,0.35226172,-260.1845917,-254.5281389,-242.3905069,0.004229831,-6.4983935,0.014498253,151.7955127,2.324234724,0,0.364033612,0.383345862,3.69944897,8.959815202,-7.608046096,3.964853287,2.370779991,1.692364693,-0.539771795,12.72420853,16.1875,
87.5,24.25,172297,1998,8,28,0,3.25,6.620772362,2.313958406,2.637367249,1.990549564,0.93769455,1.404145956,257404,-15.38527966,4.142887592,296.0307312,0.93,59.2035675,0.268344791,1,-0.060744882,36,144,0.003585957,-4.8746777,335.4788674,329.9463568,0.01790217,0.003835541,294.2242,302.13406,1.45E-07,1.39E-07,0.35250047,0.35318875,-263.8168098,-255.3264286,-238.4819976,0.003403966,-7.1648107,0.014298297,113.3858346,2.324234724,0,0.415372088,0.329620575,5.668735357,9.367112024,-3.874822412,2.157678127,0.773949564,1.206909776,1.257173181,10.54224863,2.3125,
88,23.75,172303,1998,8,28,6,3,8.157105446,2.603460789,2.828923941,2.377997875,0.721480846,1.333966613,257404,-17.9530735,6.020451069,303.1159363,0.84,57.53079224,0.21438467,1,0.0302549,42,144,0.004928292,-3.3262806,825.5980779,793.0891476,0.030169869,0.015150418,301.90784,302.05325,1.58E-07,1.41E-07,0.3550802,0.35291275,-258.834238,-247.613084,-230.7116323,0.004012995,-7.044409,0.014968861,25.44788757,2.324234724,0,0.777928489,0.553228999,5.577589513,5.577589513,-15.19674333,2.710344315,-0.57568562,1.924975991,1.339504123,6.349973386,0,
88.25,24.25,172309,1998,8,28,12,3.25,9.898731232,2.587533951,2.42987895,2.745188951,0.23570624,1.464655757,257404,-13.53311253,6.274222851,298.2120056,0.89,58.02524567,0.109590787,1,0.122791529,48,144,0.005130941,-3.2431378,735.213568,634.473285,0.02603598,0.013763219,296.61115,302.05325,1.60E-07,1.47E-07,0.35523304,0.35463476,-251.738272,-233.3151453,-208.3517452,0.00402997,-6.972102,0.014990378,24.25332821,2.324234724,0,0.285422066,0.253828977,2.431985584,4.369639001,-12.61926044,0.922797978,-0.651267409,2.049126387,0.907906413,4.216899452,9.25,
88.5,24.75,172315,1998,8,28,18,3.5,9.814595222,2.634923935,2.745778322,2.524069548,0.036559884,1.57954967,257404,-10.0168705,4.37778616,295.2756348,0.97,58.93635559,0.012239824,1,0.062337935,54,144,0.005760434,-2.3792486,476.6039941,337.4074134,0.031405019,0.020289796,295.24933,301.92792,1.53E-07,1.55E-07,0.35583997,0.35561714,-256.2107677,-246.5983749,-228.5033764,0.003928516,-6.650134,0.015432293,28.75589812,2.324234724,0,0.520901536,0.367138564,6.173611847,8.286944411,-11.87700615,1.940062881,0.658778965,1.557219744,1.314690113,-2.100081089,4.625,
88,24.75,172321,1998,8,29,0,4,9.950897217,2.210265398,2.371037006,2.049494028,0.172837436,1.589331627,257404,-8.008670807,5.377463818,294.9851074,0.98,58.57038879,0.063009757,1,0.002372563,60,144,0.005727478,-4.269761,338.7180705,165.7056467,0.023764022,0.025700611,294.95514,302.00046,1.53E-07,1.45E-07,0.3568522,0.3562916,-254.3415258,-237.3649104,-217.4646886,0.002973218,-7.937932,0.015442533,27.19378203,2.324234724,0,0.482235411,0.402931031,6.192555885,8.741243893,-10.45790348,1.354543805,-0.226392016,0.270025641,0.875773191,4.200162179,-6.9375,
89,24,172327,1998,8,29,6,3.5,12.54734993,2.549225569,2.790528536,2.307922363,0.524299264,1.584294796,257404,-9.563495636,5.066113472,300.4549561,0.87,57.93903351,0.155391589,1,-0.098807871,66,144,0.006574418,-3.642719,776.8697967,646.1420412,0.044131644,0.035249891,300.5355,302.005,1.61E-07,1.54E-07,0.36265054,0.36054155,-255.5462175,-237.8081167,-212.630889,0.003533995,-7.0624313,0.016130589,15.70763429,2.324234724,0,0.829764197,0.605846727,6.05440738,8.645093964,-14.08767506,0.244227052,0.210078105,0.482189953,2.802749395,6.337721612,2.3125,
88.75,25,172333,1998,8,29,12,4.5,17.64434052,1.830198169,1.871294022,1.789102077,0.423401743,1.391715884,257404,-6.188374519,4.952837944,296.4146729,0.97,57.805233,0.2163235,1,-0.099856734,72,144,0.005641115,-4.713739,674.0881468,687.3489267,0.02138478,0.020811982,294.84216,301.94354,1.37E-07,1.40E-07,0.35922247,0.35926792,-210.3469511,-190.2139812,-168.4554032,0.003851167,-7.5445905,0.015466522,24.25332821,2.324234724,0,0.42470396,0.315608237,2.957593286,8.328228117,-15.84642506,-0.905889332,-0.727696776,1.454441428,2.394147873,-16.76669406,11.5625,
87,25.25,172339,1998,8,29,18,5,19.51722145,1.559265614,1.830078125,1.288452983,0.370008647,1.384581327,257404,-6.740543842,6.280737877,295.604126,0.99,56.45339966,0.142344663,1,0.073207378,78,144,0.005979088,-1.5053022,484.2621726,286.8678101,0.020733209,0.033900141,294.28925,301.81543,1.61E-07,1.57E-07,0.35547644,0.35482994,-219.1198438,-201.0362495,-182.2051657,0.003411782,-8.162543,0.01539172,25.53977675,2.324234724,0,0.65522926,0.393183256,12.78168555,12.78168555,-14.5951504,-0.189626902,-0.975009978,0.039317854,1.994172812,-12.54931514,-6.9375,
87.25,24.25,172345,1998,8,30,0,5,17.40876007,1.774331093,1.959229469,1.589432716,0.145044848,1.538130641,257404,-8.068353653,6.148006439,296.8237305,0.93,55.25318527,0.060058412,1,0.016017735,84,144,0.005167834,-3.4164946,390.6170954,129.6387953,0.033902119,0.033085452,295.20905,302.1682,1.76E-07,1.57E-07,0.35849753,0.3577481,-215.4627439,-199.1519748,-177.0499767,0.002324636,-8.917737,0.015505241,171.18413,2.324234724,0,0.561607203,0.371060702,7.582619368,7.582619368,-14.80359962,-1.074922919,-0.378261864,-1.210307598,1.878736854,10.54224863,-23.125,
88.25,22.75,172351,1998,8,30,6,4.25,10.89659119,1.765164137,2.008807182,1.521521211,0.35393393,1.416616797,257404,-12.28374767,5.36616087,303.4826355,0.72,54.89435577,0.133451575,1,-0.141081989,90,144,0.005933551,-3.774034,1274.023847,544.2368002,0.065300253,0.025248471,303.06778,302.172,1.51E-07,1.55E-07,0.3598732,0.3572632,-226.0323069,-200.3675523,-175.7903377,0.003167476,-8.285872,0.015703147,10.01050501,2.324234724,0,0.6006819,0.565392163,3.478911771,8.329657856,-11.62420193,-1.383580446,-0.029629689,0.47188279,2.063630104,0,-6.9375,
87.25,23.5,172357,1998,8,30,12,4.75,11.95334625,1.468030214,1.543508768,1.39255178,0.554027259,1.255966663,257404,-9.456110001,5.641815186,300.3277588,0.87,55.26913452,0.323835372,1,0.066281796,96,144,0.005615473,-3.753011,1084.548381,687.7843037,0.063440056,0.03107202,299.04642,302.2228,1.48E-07,1.45E-07,0.35700682,0.35748726,-241.300375,-222.1675999,-189.3819974,0.003381323,-9.126885,0.015879896,89.2189798,2.324234724,0,0.377611417,0.325772916,5.083257346,9.385877344,-15.96912556,-1.772284508,-0.394173473,-0.412951469,1.499909401,-10.60350711,-2.3125,
87,22.5,172363,1998,8,30,18,4.25,9.366989136,1.848622799,2.077479601,1.619765759,0.912914217,1.549180388,257404,-11.02350235,5.212218761,298.8357544,0.8,54.97699356,0.342616795,1,0.157270312,102,144,0.004561921,-4.1481752,1036.613455,301.826172,0.084032759,0.013545925,298.1042,302.3192,1.07E-07,1.00E-07,0.35249808,0.35152045,-236.962137,-222.5330507,-202.0043053,0.002911042,-9.283166,0.015281591,79.5706157,2.324234724,0,0.774403359,0.546399867,7.931654336,8.368975671,-12.5635109,-1.98699522,1.164075732,-0.564614058,0.775905788,2.136471419,-13.875,
87.5,22,172369,1998,8,31,0,4.25,29.23499107,1.974013209,2.225982189,1.722044349,0.880641639,1.570507288,257404,-13.85139084,4.777711868,298.4761658,0.71,54.04259109,0.306055493,1,0.022859812,108,144,0.003325208,-5.7107387,818.6256269,198.0353978,0.072212586,0.012949848,297.11072,302.29147,1.43E-07,1.22E-07,0.3590864,0.35676906,-211.7698765,-194.9998316,-166.4182093,0.001927787,-9.614143,0.015316851,10.28617256,2.324234724,0,0.606208001,0.550859991,13.52890276,13.52890276,-19.92753619,-2.169262886,0.799379051,-0.161952004,0.755034626,6.432337991,-11.5625,
87.75,21.25,172375,1998,8,31,6,4,6.501297951,2.058878899,2.375766277,1.741991282,0.94436425,1.594900012,257404,-15.52264309,4.143708229,303.7199402,0.56,52.44968796,0.291459414,0,0.010468841,108,144,0.004464719,-5.8547125,1019.503229,656.7920917,0.062866685,-0.002872234,304.29535,302.30728,1.04E-07,9.51E-08,0.35917374,0.35469946,-226.1313156,-205.7132422,-183.4984987,0.002823529,-9.356011,0.014098777,-0.097304993,2.324234724,0,0.646259884,0.736890257,5.059309222,10.80882482,-7.018040836,-0.583189249,1.806230307,1.332460642,1.168807268,0,-4.625,
87.5,21.5,172381,1998,8,31,12,4,6.465961456,2.018018246,2.12265563,1.913380623,1.157992959,1.591444969,257404,-14.75906372,4.492203236,301.4148254,0.62,53.83831406,0.491754345,0,0.041356921,108,144,0.004357078,-5.449412,902.5547149,731.7422496,0.063839907,0.000322731,300.90018,302.3073,1.19E-07,1.09E-07,0.35739946,0.3574903,-263.3725668,-231.2105634,-177.8949197,0.003196692,-9.453757,0.014444021,0.086473371,2.324234724,0,0.370433403,0.424010689,3.476231011,9.811403335,-14.26599635,-0.34728092,0.171435848,0.345357865,1.418006897,-6.454771878,2.3125,
87,21.5,172387,1998,8,31,18,4.25,5.752483368,1.825034618,1.928390741,1.721678376,0.747222245,1.677613854,257404,-13.02166748,4.091322422,299.8466797,0.62,55.17972183,0.345948731,1,0.183895171,114,144,0.004246618,-4.593706,1061.869101,408.1462733,0.06437686,0.012187471,298.55103,302.37604,1.17E-07,1.04E-07,0.35082877,0.35186157,-258.0006991,-244.3940067,-189.2083435,0.002742885,-10.045078,0.015346441,8.540278104,2.324234724,0,0.472735468,0.540810587,5.723959016,16.87288293,-9.837512783,-0.867165387,1.928893924,0.115747951,0.837560177,-6.454771878,-2.3125,
86.75,21.25,172393,1998,9,1,0,4,6.673146248,2.308936834,2.711872339,1.90600121,1.108319998,1.959235311,257404,-13.37499619,4.688131332,299.0658264,0.68,54.38458633,0.287243268,1,0.158267081,120,144,0.002640829,-6.363078,660.7664293,193.5071875,0.04712825,0.019629786,297.78253,302.38232,1.14E-07,1.01E-07,0.35319912,0.35138804,-242.9476061,-232.4148381,-214.5817257,0.001671976,-11.055352,0.015505405,10.83750765,2.324234724,0,0.493935461,0.530383102,7.740878481,16.2562174,-14.89306334,-1.221047163,0.886246443,-0.197551951,0.540400028,-6.465804593,-4.625,
86.25,21,172399,1998,9,1,6,3.75,6.284404278,2.595369101,2.832377434,2.358361006,1.419977069,1.994148016,257404,-15.88547134,4.072622776,302.8296204,0.59,53.77247238,0.417435486,1,0.022272408,126,144,0.003693713,-8.803784,835.8488999,649.5741096,0.040447828,0.019415306,303.15506,302.45,9.93E-08,9.74E-08,0.36119574,0.35647732,-251.1569914,-240.2870228,-221.6459296,0.00229932,-11.0012,0.015024553,36.10703267,2.324234724,0,0.660844459,0.610659977,5.802509566,17.8463009,-6.22435624,0.297267884,1.950548291,-0.211624771,0.29404819,-4.317809473,-2.3125,
86.25,21,172405,1998,9,1,12,3.75,5.556396484,2.682206631,2.692008972,2.672404528,1.456284165,2.003780127,257404,-14.90806198,4.621258736,300.2431946,0.59,54.23165512,0.53702601,1,0.054403901,132,144,0.004423455,-8.890038,638.7773645,653.120149,0.04640424,0.016561534,298.9499,302.45,9.07E-08,9.13E-08,0.36016232,0.3591916,-262.608306,-242.3507509,-193.2540338,0.002861351,-10.766647,0.015177649,36.10703267,2.324234724,0,0.471467798,0.388853253,5.631471796,10.9254811,-13.90721824,-1.105953336,1.842389703,1.098293185,0.246118397,-4.317809473,2.3125,
85.75,21.25,172411,1998,9,1,18,4,10.29197884,2.659037352,2.646034002,2.672040462,0.995005369,2.102955818,257404,-12.2158699,4.836097717,298.6738281,0.73,52.71383286,0.379732364,1,0.126182795,138,144,0.004989718,-8.352519,690.5575802,370.0404168,0.058861548,0.002049877,297.47256,302.45,9.28E-08,8.79E-08,0.35579437,0.3548922,-240.4196017,-223.5658221,-193.5116871,0.002232785,-11.711026,0.014634687,299.0938712,2.324234724,0,0.564097894,0.544654124,2.503822621,15.31568709,-16.02975872,-1.449226856,2.463558912,-1.074155092,-0.683171451,-4.310536395,6.9375,
85.75,21.75,172417,1998,9,2,0,4,9.945646286,2.898499012,3.184534788,2.612462997,0.484834254,2.256145716,257404,-12.77665138,4.739468575,298.2860107,0.73,51.53233719,0.124896839,1,0.153189898,144,144,0.004154809,-9.220323,361.0038775,177.6880682,0.057002451,0.007400197,297.21817,302.45862,1.26E-07,1.08E-07,0.3606086,0.3583401,-231.6683939,-215.5960794,-193.7593345,0.001530436,-12.270896,0.015305638,429.1170636,2.324234724,1,0.34373734,0.500445436,2.563437445,21.67992444,-8.406032703,-1.332900405,2.947356224,-0.72808367,0.464556009,0,9.25,
81.5,13,172477,1998,9,4,12,6.5,14.00623035,1.565208673,1.759248137,1.371169329,0.755430698,2.009459972,257682,-19.08216667,4.278669834,301.8048096,0.35,55.26222992,0.334681356,0,0.037364006,0,48,0.001940333,-6.3728733,740.1551526,738.4862982,0.033702648,0.006898235,300.3001,302.16815,5.00E-07,5.02E-07,0.26913875,0.2564054,-273.4652669,-257.0795159,-227.7020335,0.001420194,-14.567718,0.013763607,-0.372972539,2.195510149,1,0.392994283,0.375874626,4.571356989,4.571356989,-2.533106567,-0.416401058,2.211253166,1.315687418,-3.367414474,-18.0258462,4.625,
80.5,13.25,172483,1998,9,4,18,6.25,12.61206245,1.653239131,1.873062849,1.433415651,0.578904331,2.046823978,257682,-18.73806953,4.77695179,298.9247437,0.55,57.87810898,0.236523469,0,0.006011248,0,48,0.002949875,-6.0263567,749.5202047,474.7486739,0.017982161,0.014683865,296.19125,302.21655,5.35E-07,5.37E-07,0.27285576,0.26320493,-266.5431476,-249.3686772,-225.5382459,0.000906116,-15.98368,0.013491302,-0.740529266,2.195510149,1,0.598396551,0.481411746,3.179457296,3.179457296,-14.80897517,0.624403715,2.357825279,1.372035503,-5.787688732,-15.75657675,-2.3125,
79.75,12.75,172489,1998,9,5,0,6,14.09104729,1.685238004,1.83599937,1.534476638,0.7864694,2.021482468,257682,-19.45834732,5.276857376,297.5992126,0.64,57.7612114,0.358011564,1,-0.138312519,6,48,0.002102654,-5.765594,406.3964199,438.6171925,0.02042456,0.011096917,294.99683,302.12302,5.51E-07,5.44E-07,0.27426988,0.26595184,-235.6287507,-219.584703,-196.0632055,0.000954142,-15.811896,0.013159342,68.08446796,2.195510149,1,0.396527363,0.397589272,2.239104413,2.578696001,-6.888365088,-1.354130268,2.727764368,-0.110041849,-4.638889313,-11.27739558,-9.25,
79.25,12.25,172495,1998,9,5,6,6,12.46539974,1.602313876,1.749629855,1.454997778,1.03733325,1.770198941,257682,-20.64140129,4.794531345,303.4321594,0.59,55.84724426,0.493046939,1,-0.21728754,12,48,0.000273915,-4.604149,520.3003567,1108.057461,0.026150529,0.013475002,304.06723,301.8829,5.34E-07,5.28E-07,0.2810612,0.2736512,-253.9581584,-227.7895856,-205.5513518,0.00111781,-15.807065,0.013237695,131.2123359,2.195510149,1,0.384229935,0.451826895,3.967756893,5.176908761,-4.931860273,0.249806181,2.219109297,1.736877561,-6.201381207,-15.81892854,-4.625,
78,12.25,172501,1998,9,5,12,5.75,11.85754776,1.649532557,1.967866778,1.331198573,0.99284786,1.586907387,257682,-23.77252007,6.348275185,299.6011963,0.68,55.96141434,0.341298327,1,-0.000170529,18,48,0.000493225,-4.213423,466.9774966,901.2629199,0.035438419,0.010605475,298.76807,301.53482,5.28E-07,5.44E-07,0.29417178,0.2819457,-273.4312467,-248.9096541,-199.4852419,0.001534689,-14.596109,0.013547953,563.6428259,2.195510149,1,0.565603408,0.45247959,3.22541039,4.224668397,-14.36110702,-0.504353762,1.309902549,0.745311916,-5.933097363,-13.5590816,6.9375,
77.75,13,172507,1998,9,5,18,5.75,10.6966238,1.742804527,2.112895966,1.37271297,0.816694319,1.769857883,257682,-26.4274025,6.210137367,297.5309448,0.74,54.97374344,0.251121007,1,-0.034450829,24,48,1.28E-05,-5.750472,466.2841957,815.8119226,0.032266718,0.01294717,296.03156,301.45126,4.34E-07,4.94E-07,0.29780948,0.28663284,-251.8959312,-236.5973271,-210.134079,0.000795598,-15.617359,0.013613556,891.2277593,2.195510149,1,0.307418393,0.377393611,2.40446458,8.212119473,-12.41811518,1.098480701,3.930951118,0.002815385,-5.488597393,-9.012923099,2.3125,
77,12.5,172513,1998,9,6,0,5.5,9.592244148,1.623557806,1.689821243,1.557294488,1.470141411,1.518005729,257682,-25.03995895,5.578543186,296.9465027,0.69,53.72794724,0.801767276,1,-0.209709466,30,48,-4.56E-05,-4.467626,274.8490929,535.240338,0.030666328,0.007557502,295.01163,301.16373,4.25E-07,5.19E-07,0.2911493,0.2834235,-256.8008501,-249.7338946,-232.9451537,0.001069379,-14.769645,0.013388407,652.4077756,2.195510149,1,0.14038291,0.296079086,2.669715063,6.209700107,7.591322527,-0.14937827,3.832930565,-1.516623855,-2.649530411,-13.5461071,-11.5625,
76.25,11.75,172519,1998,9,6,6,5.25,11.08006477,1.406585932,1.385255575,1.42791605,1.439305663,1.350438952,257682,-27.06920815,6.31564045,302.4376831,0.52,53.02347946,1.071015845,1,-0.129367232,36,48,-0.000768213,-4.9660263,251.8376383,888.0001574,0.036093842,-0.00268991,304.43268,301.04535,4.57E-07,5.09E-07,0.2869698,0.28167343,-263.5578711,-255.9663534,-244.0742766,0.001407464,-14.609048,0.012954094,835.5429151,2.195510149,1,0.330327019,0.306918216,3.587180113,3.587180113,-7.207191017,-0.609117568,4.03299284,-2.070189953,-1.479220748,-4.52808531,-9.25,
76.5,11.5,172525,1998,9,6,12,5.25,12.47600174,1.335811615,1.374403834,1.297219276,1.291757345,1.259271264,257682,-30.42013359,7.307786465,300.2828674,0.59,53.53759766,0.887085779,1,-0.064121783,42,48,-0.000259112,-4.0384054,464.461843,739.3039031,0.031801778,0.006797018,299.94662,301.03238,4.88E-07,5.18E-07,0.28464395,0.28110313,-270.6996211,-263.1793959,-249.6475932,0.001627159,-14.995624,0.01324186,1259.335822,2.195510149,1,0.467102171,0.348797983,2.029565402,2.676457216,-10.77294395,-0.283269197,2.148769855,-1.052811742,0.255018353,6.798227638,2.3125,
77,12,172531,1998,9,6,18,5.5,9.191133499,1.443600178,1.654758334,1.232442021,0.911347449,1.222195387,257682,-32.22299957,7.176849842,298.2069092,0.69,51.94564819,0.410186465,1,-0.037075877,48,48,-0.001343287,-6.3108444,550.1463303,754.3480516,0.041772344,0.011390393,296.92725,301.12183,4.83E-07,5.20E-07,0.28438875,0.28099263,-263.9851254,-256.1339532,-237.0626039,0.001059819,-16.07901,0.013472141,768.1881447,2.195510149,1,0.205289125,0.353456258,3.627633029,6.064566398,-9.573232622,-0.1800102,2.233010054,-1.852686286,-0.676849067,9.047865307,9.25,
87.5,16.75,179263,1999,6,14,6,5.75,16.60221481,1.335791588,1.43164444,1.239938378,0.817438066,1.54187417,266827,-18.22931862,8.912674904,303.15271,0.05,49.54928207,0.494520863,0,0.23361671,0,120,0.003464837,-10.736042,1628.748186,728.640517,0.056042602,0.011789255,307.4401,302.5983,3.29E-07,2.85E-07,0.2775575,0.24431068,-208.5072485,-196.6283284,-178.5311217,0.004577573,-10.7260065,0.014375846,-0.740529266,5.782697678,0,0.735444481,0.575311974,3.047827054,7.846198235,-15.03722171,-3.416772842,-2.280557156,-0.499394149,0.812611461,17.71507017,-9.25,
88.5,16.25,179269,1999,6,14,12,5.5,16.33589935,1.732476115,1.679334998,1.785617113,1.623857617,1.77549088,266827,-13.89300156,7.66467762,302.5002747,0.01,50.03369141,1.028162141,0,0.212995827,0,120,0.003675298,-10.849593,1481.737549,738.5061757,0.057050494,0.004565573,301.94208,302.4487,,,0.28928658,0.26056275,-219.4010244,-187.1831572,-154.483457,0.005498292,-10.023648,0.014313132,-0.372972539,5.782697678,0,0.420997703,0.339189492,2.478318099,4.922497173,-5.472624028,-4.099821091,-3.196762085,1.349154472,0.931372821,4.440230577,0,
88,16.75,179275,1999,6,14,18,5.75,8.69792366,1.753409743,1.56252408,1.944295287,1.97253871,1.967865825,266827,-15.61396503,7.153878212,302.3937378,0.02,48.82408905,1.570848567,0,0.493729055,0,120,0.002908728,-12.1099205,1866.431393,756.4307149,0.055962153,2.45E-05,299.1794,302.57846,1.12E-07,2.40E-07,0.27156085,0.25610313,-224.0609872,-208.8113054,-179.5894984,0.005283185,-10.247894,0.013940163,-1.843199449,5.782697678,0,1.348954788,0.599795757,5.456116385,5.456116385,-20.39982052,-3.294542551,-4.881710529,1.216531277,-1.027315497,-11.07191886,11.5625,
87.25,17.5,179281,1999,6,15,0,4.5,9.533399582,2.929926872,3.009572268,2.850281239,2.235680342,2.76294899,266827,-16.19992256,8.346495628,302.1073914,0.09,48.8288002,0.703538502,0,0.709453881,0,120,0.002457619,-13.174179,1130.475656,351.1595602,0.046930422,0.011307298,297.83917,302.6689,3.07E-07,3.90E-07,0.2736664,0.256061,-203.7354963,-178.1313192,-139.98706,0.004191163,-11.040179,0.014475332,-0.464861721,5.782697678,0,1.64553363,0.719418219,5.931611719,5.931611719,-50.72956595,-2.5061028,-3.039029598,-1.64995265,-2.634480953,-6.616411346,4.625,
